ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
462472,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,C
467905,Male,Yes,43,Yes,Executive,0.0,High,3.0,Cat_6,D
461046,Male,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6,B
462638,Female,No,33,Yes,Engineer,,Low,2.0,Cat_4,D
460707,Male,Yes,38,No,Artist,1.0,Average,3.0,Cat_6,C
463960,Male,Yes,26,Yes,Doctor,1.0,Average,2.0,Cat_7,A
459038,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D
461278,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
465097,Male,Yes,81,No,Lawyer,1.0,High,2.0,Cat_6,A
466105,Female,Yes,65,Yes,Artist,1.0,Average,4.0,Cat_6,C
463917,Female,No,22,No,Healthcare,1.0,Low,8.0,Cat_4,D
466492,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6,A
465270,Female,Yes,43,Yes,Artist,0.0,Average,4.0,Cat_6,C
460164,Male,Yes,66,No,Engineer,1.0,Low,2.0,Cat_6,A
462772,Male,Yes,37,Yes,Healthcare,1.0,High,4.0,Cat_6,B
466568,Female,Yes,35,Yes,Artist,,Average,2.0,Cat_6,B
464874,Female,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_4,C
465917,Male,No,36,Yes,Artist,13.0,Low,1.0,Cat_6,B
467130,Female,Yes,29,No,Homemaker,,High,3.0,Cat_3,A
459139,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_4,C
465286,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,B
459443,Female,Yes,50,Yes,Artist,8.0,Average,2.0,Cat_6,B
467901,Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6,B
459054,Male,Yes,37,Yes,Executive,9.0,High,4.0,Cat_6,C
465560,Male,Yes,60,Yes,Entertainment,1.0,Average,5.0,Cat_3,B
459387,Male,No,35,Yes,Doctor,0.0,Low,1.0,Cat_6,D
462134,Male,Yes,88,No,Lawyer,1.0,Low,1.0,,D
462501,Male,Yes,63,Yes,Artist,1.0,Average,,Cat_6,C
466046,Female,Yes,36,No,Entertainment,1.0,Average,2.0,Cat_4,A
459484,Female,Yes,35,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
462687,Male,No,29,No,Homemaker,11.0,Low,3.0,Cat_3,D
461339,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
460503,Male,No,41,Yes,Entertainment,0.0,Low,2.0,Cat_3,B
463067,Female,No,42,Yes,Homemaker,7.0,Low,1.0,Cat_6,A
467915,Female,No,23,No,Doctor,0.0,Low,4.0,Cat_6,C
460470,Male,No,36,No,Healthcare,,Low,4.0,Cat_4,B
461226,Male,Yes,51,Yes,,1.0,Low,2.0,Cat_6,D
465371,Female,No,43,Yes,Artist,0.0,Low,1.0,Cat_6,A
466956,Female,Yes,55,Yes,Artist,1.0,Low,1.0,Cat_6,B
460311,Male,No,25,Yes,Entertainment,2.0,Low,3.0,Cat_1,D
465095,Male,Yes,48,Yes,Executive,1.0,High,4.0,Cat_6,C
462640,Male,Yes,27,No,Executive,,Low,2.0,Cat_4,D
460712,Male,Yes,80,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
460374,Female,No,46,Yes,Artist,6.0,Low,2.0,Cat_6,C
464331,Female,No,53,Yes,Engineer,0.0,Low,1.0,Cat_6,D
467653,Male,Yes,58,Yes,Lawyer,2.0,High,2.0,Cat_6,C
463929,Male,Yes,51,Yes,Doctor,11.0,Average,2.0,Cat_6,C
465766,Male,Yes,38,No,Entertainment,1.0,Low,3.0,Cat_4,A
460831,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
466107,Male,Yes,48,Yes,Entertainment,1.0,Average,6.0,Cat_6,C
465458,Female,Yes,84,Yes,Artist,1.0,High,2.0,Cat_6,A
462694,Male,Yes,61,Yes,Entertainment,6.0,Average,2.0,Cat_6,A
466057,Female,Yes,38,No,Doctor,1.0,Average,2.0,Cat_4,D
459069,Male,Yes,25,Yes,Doctor,0.0,Average,2.0,Cat_6,A
462511,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6,C
462581,Female,No,28,No,Engineer,1.0,Low,4.0,Cat_4,A
467730,Male,No,18,No,Healthcare,,Low,4.0,Cat_6,D
467364,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_3,C
467360,Male,Yes,51,Yes,Artist,0.0,Average,4.0,Cat_6,B
461283,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
459769,Male,No,42,Yes,Marketing,1.0,Low,,Cat_6,D
463852,Male,Yes,51,Yes,Entertainment,,High,4.0,Cat_6,D
462988,Female,Yes,27,Yes,Healthcare,9.0,High,2.0,Cat_6,D
460875,Male,No,35,Yes,Entertainment,0.0,Low,3.0,Cat_3,A
460445,Male,No,29,Yes,Engineer,0.0,Low,4.0,Cat_3,D
466922,Female,No,22,No,Healthcare,0.0,Low,,Cat_6,D
460882,Male,No,22,No,Healthcare,0.0,Low,2.0,Cat_3,D
467502,Female,No,26,No,Healthcare,,Low,6.0,Cat_7,D
459276,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
467548,Male,Yes,48,Yes,Artist,0.0,High,2.0,Cat_6,B
465645,Female,No,36,Yes,Artist,9.0,Low,2.0,Cat_6,C
463869,Female,Yes,52,Yes,Doctor,0.0,Average,4.0,Cat_6,C
467155,Male,Yes,47,No,Executive,0.0,High,4.0,Cat_6,B
464850,Female,,51,No,Artist,,Average,3.0,Cat_4,B
462617,Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_4,D
459872,Male,Yes,68,No,Entertainment,4.0,Average,2.0,Cat_6,A
461454,Female,Yes,35,Yes,Artist,7.0,High,4.0,Cat_7,B
462644,Male,Yes,25,No,Engineer,,Average,3.0,Cat_4,D
466141,Female,Yes,60,Yes,Homemaker,1.0,Low,4.0,Cat_6,C
465385,Female,No,46,Yes,Artist,5.0,Low,1.0,Cat_2,B
460989,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_1,D
463716,Male,No,29,No,Doctor,1.0,Low,4.0,Cat_6,D
465716,Female,No,59,Yes,Artist,0.0,Low,2.0,Cat_6,C
466216,Male,No,29,No,Entertainment,1.0,Low,4.0,Cat_4,A
461368,Male,No,32,Yes,Doctor,4.0,Low,5.0,Cat_6,D
464701,Male,No,31,No,Doctor,0.0,Low,2.0,Cat_4,A
466966,Male,Yes,61,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
464847,Female,Yes,52,No,Artist,,Average,4.0,Cat_4,A
467066,Male,Yes,55,No,Artist,0.0,Low,1.0,Cat_6,B
467777,Male,No,49,Yes,Doctor,,Low,1.0,Cat_6,C
459130,Female,Yes,74,No,Lawyer,0.0,High,2.0,Cat_6,A
460714,Male,No,26,Yes,Entertainment,1.0,Low,3.0,Cat_6,D
466736,Female,No,20,No,Healthcare,1.0,Low,,Cat_6,D
463966,Female,No,31,Yes,Artist,9.0,Low,1.0,Cat_6,B
462773,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_6,B
459965,Male,No,25,Yes,Artist,7.0,Low,1.0,Cat_2,A
466479,Male,Yes,52,Yes,Artist,,Average,3.0,Cat_6,C
463600,Male,No,33,No,Healthcare,3.0,Low,5.0,Cat_2,B
460564,Female,Yes,28,,Homemaker,6.0,Average,3.0,Cat_3,C
461853,Male,No,20,No,Healthcare,6.0,Low,3.0,Cat_6,D
463785,Female,No,27,No,Healthcare,0.0,Low,4.0,Cat_4,C
464477,Male,Yes,36,No,Entertainment,,Low,2.0,Cat_6,A
460463,Male,Yes,42,Yes,Artist,6.0,Low,4.0,Cat_3,A
462527,Male,Yes,43,No,Artist,4.0,Average,2.0,Cat_6,C
464901,Male,Yes,82,No,Executive,1.0,High,4.0,Cat_4,A
463383,Male,Yes,41,No,Executive,6.0,High,3.0,Cat_4,A
466753,Female,Yes,70,Yes,Artist,1.0,Average,2.0,Cat_3,C
459884,Male,Yes,80,No,Lawyer,8.0,Low,1.0,Cat_6,D
465531,Female,No,40,Yes,Homemaker,9.0,Low,,Cat_6,D
460471,Female,No,18,No,,0.0,Low,6.0,Cat_4,D
462123,Male,No,38,Yes,Artist,0.0,Low,2.0,Cat_6,C
462056,Female,Yes,52,Yes,Artist,8.0,Average,4.0,Cat_6,A
467505,Male,Yes,43,Yes,Artist,0.0,Low,4.0,Cat_6,D
461920,Male,No,30,Yes,Entertainment,0.0,Low,,Cat_6,D
459055,Female,No,19,No,Entertainment,1.0,Low,5.0,Cat_6,D
461364,Female,No,46,No,Doctor,0.0,Low,2.0,Cat_6,B
464375,Female,Yes,63,Yes,Artist,1.0,Low,2.0,Cat_6,B
466288,Male,Yes,36,Yes,Artist,7.0,Average,5.0,Cat_2,B
459431,Male,Yes,68,No,Artist,0.0,Low,2.0,Cat_6,A
466231,Male,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
460584,Female,No,33,Yes,Homemaker,1.0,Low,1.0,Cat_3,A
464488,Female,No,40,Yes,Artist,5.0,Low,9.0,Cat_6,C
460855,Male,Yes,45,Yes,Artist,,Low,2.0,Cat_6,A
461043,Male,Yes,49,No,Healthcare,0.0,Low,7.0,Cat_4,D
464923,Male,Yes,48,No,Executive,5.0,High,2.0,Cat_4,A
460360,Female,Yes,38,Yes,Artist,2.0,Low,1.0,Cat_4,A
464234,Male,Yes,68,Yes,Entertainment,0.0,Low,3.0,Cat_2,A
462174,Female,Yes,40,Yes,Engineer,8.0,Average,4.0,Cat_4,D
463577,Female,Yes,37,Yes,Doctor,1.0,Average,2.0,Cat_6,C
465215,Male,Yes,39,Yes,Executive,9.0,High,5.0,Cat_2,A
463540,Male,Yes,56,Yes,Artist,8.0,Average,3.0,Cat_6,C
463358,Female,Yes,62,Yes,Doctor,4.0,Average,3.0,Cat_6,B
460822,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A
461891,Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C
465452,Male,Yes,47,No,Entertainment,0.0,High,5.0,Cat_6,C
465133,Female,Yes,61,Yes,Engineer,1.0,Average,5.0,Cat_6,B
466873,Male,Yes,39,Yes,Healthcare,7.0,Average,5.0,Cat_3,A
467367,Male,Yes,70,Yes,Lawyer,1.0,Low,2.0,Cat_6,B
465193,Male,Yes,36,No,Engineer,,Average,,Cat_3,D
465034,Female,Yes,83,Yes,Executive,1.0,High,3.0,Cat_6,A
460043,Female,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,B
467518,Male,No,21,No,Doctor,0.0,Low,,Cat_6,D
462384,Female,No,29,Yes,Healthcare,,Low,1.0,Cat_7,A
460201,Female,No,45,Yes,Artist,2.0,Low,1.0,Cat_6,A
467671,Female,Yes,52,Yes,Artist,9.0,Low,4.0,Cat_6,C
460278,Male,Yes,29,Yes,Artist,0.0,Low,5.0,Cat_4,A
463006,Female,No,41,Yes,Marketing,,Low,1.0,Cat_6,D
462457,Male,No,28,No,Healthcare,2.0,Low,4.0,Cat_6,C
463536,Male,Yes,89,Yes,Executive,,High,2.0,Cat_6,C
464864,Female,No,27,No,Engineer,14.0,Low,8.0,Cat_4,D
465192,Male,Yes,55,No,Artist,0.0,Low,1.0,Cat_6,A
462250,Female,Yes,56,Yes,Entertainment,1.0,Average,3.0,Cat_4,B
466054,Female,Yes,33,No,Homemaker,8.0,Average,4.0,Cat_4,D
466976,Male,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_6,B
459652,Female,No,26,No,Engineer,,Low,4.0,Cat_4,A
460415,Female,No,59,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
460127,Male,No,42,Yes,Healthcare,8.0,Low,3.0,Cat_6,D
459451,Female,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C
466675,Female,Yes,49,Yes,Artist,2.0,Average,2.0,Cat_6,C
462389,Female,Yes,58,No,Engineer,1.0,Low,1.0,Cat_6,B
463245,Male,Yes,37,Yes,Entertainment,9.0,Average,2.0,Cat_6,A
465898,Female,No,37,Yes,Artist,12.0,Low,2.0,Cat_6,A
461216,Female,No,43,No,,,Low,,Cat_6,A
467283,Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_2,C
464432,Male,No,31,No,Engineer,8.0,Low,2.0,Cat_3,D
465131,Female,Yes,87,No,Lawyer,0.0,Low,1.0,Cat_6,C
467022,Male,No,25,Yes,Artist,1.0,Low,5.0,Cat_6,D
460912,Male,No,29,No,Entertainment,1.0,Low,5.0,Cat_6,D
464611,Male,No,31,Yes,Artist,1.0,Low,4.0,Cat_7,C
466417,Female,Yes,79,No,Lawyer,1.0,High,3.0,Cat_6,A
460819,Female,Yes,25,No,Marketing,0.0,High,5.0,Cat_4,D
459966,Female,No,31,Yes,Doctor,1.0,Low,3.0,Cat_6,B
461492,Male,Yes,70,Yes,Entertainment,8.0,Average,2.0,Cat_6,C
464909,Female,Yes,38,Yes,Homemaker,0.0,Low,2.0,Cat_4,A
467720,Male,No,27,Yes,Entertainment,,Low,2.0,Cat_6,A
463259,Male,Yes,75,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
460558,Female,Yes,37,Yes,Engineer,,Low,1.0,Cat_3,C
465628,Male,Yes,49,Yes,Artist,2.0,Low,2.0,Cat_2,A
460866,Male,No,28,Yes,Doctor,1.0,Low,9.0,Cat_4,B
463397,Female,No,20,No,Healthcare,4.0,Low,3.0,Cat_4,D
464401,Female,Yes,66,Yes,Lawyer,4.0,Low,1.0,Cat_6,B
462734,Male,Yes,69,Yes,Artist,,Average,2.0,Cat_6,C
466804,Female,,40,Yes,Homemaker,4.0,Low,1.0,Cat_3,A
460263,Male,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6,B
466946,Male,Yes,61,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
463295,Male,No,28,No,Entertainment,0.0,Low,3.0,Cat_6,A
460244,Female,No,51,Yes,Doctor,0.0,Low,3.0,Cat_6,B
459964,Male,No,47,Yes,Marketing,1.0,Low,1.0,Cat_6,A
460843,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
462240,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,A
461511,Male,Yes,35,No,Doctor,9.0,Low,2.0,Cat_6,B
465339,Female,No,27,No,Marketing,0.0,Low,3.0,Cat_2,C
461642,Male,No,41,Yes,Artist,9.0,Low,2.0,Cat_6,A
464294,Male,Yes,68,No,Executive,1.0,High,2.0,Cat_6,C
461057,Male,Yes,46,Yes,Artist,0.0,High,4.0,Cat_3,B
466196,Female,Yes,78,Yes,Lawyer,6.0,Low,1.0,Cat_4,A
459127,Male,No,43,Yes,Healthcare,1.0,Low,7.0,Cat_6,D
463849,Female,Yes,35,No,Artist,0.0,Low,2.0,Cat_6,B
467974,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_4,B
463993,Female,Yes,37,Yes,Artist,5.0,Average,2.0,Cat_6,B
460821,Female,No,31,Yes,Healthcare,,Low,2.0,Cat_4,D
459908,Male,Yes,89,No,Lawyer,0.0,Low,,Cat_6,A
462436,Male,No,32,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
465269,Female,Yes,45,Yes,Artist,1.0,Average,3.0,Cat_3,C
465380,Male,No,25,No,Entertainment,5.0,Low,2.0,Cat_6,D
460850,Female,Yes,61,No,Engineer,0.0,Low,1.0,Cat_6,B
461537,Male,No,31,Yes,Artist,0.0,Low,1.0,Cat_6,B
464287,Male,Yes,35,Yes,Artist,,Average,3.0,Cat_2,C
462008,Female,Yes,37,Yes,Artist,4.0,Low,4.0,Cat_5,B
466425,Male,Yes,32,Yes,Entertainment,1.0,Average,2.0,Cat_3,A
464108,Female,Yes,60,Yes,Engineer,1.0,Average,3.0,Cat_7,C
463989,Male,No,79,No,Lawyer,0.0,Low,1.0,Cat_4,D
459790,Male,No,28,No,Doctor,10.0,Low,3.0,Cat_6,C
467633,Male,Yes,49,No,Entertainment,0.0,Low,1.0,Cat_6,A
459019,Male,Yes,45,No,Executive,10.0,High,3.0,Cat_6,C
460091,Female,No,26,Yes,Entertainment,1.0,Low,5.0,Cat_6,C
463360,Female,Yes,50,Yes,Artist,4.0,Low,1.0,Cat_6,B
465250,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_4,D
462315,Male,Yes,65,Yes,Artist,1.0,Average,3.0,Cat_6,B
460948,Male,Yes,53,Yes,Engineer,4.0,Low,3.0,Cat_3,B
466572,Female,No,30,No,Healthcare,0.0,Low,4.0,Cat_6,D
461299,Female,Yes,76,Yes,Lawyer,1.0,High,2.0,Cat_6,C
466078,Female,Yes,51,No,Executive,,Low,1.0,Cat_6,A
465519,Female,Yes,73,No,Lawyer,1.0,High,2.0,Cat_6,A
461461,Male,Yes,36,No,Entertainment,9.0,Average,2.0,Cat_6,B
463227,Female,Yes,35,Yes,Engineer,1.0,Average,2.0,Cat_6,A
464263,Female,Yes,88,Yes,Lawyer,1.0,Low,,Cat_6,D
461366,Male,No,25,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
463267,Male,Yes,31,No,Homemaker,9.0,Low,1.0,Cat_4,A
460288,Male,Yes,61,Yes,Healthcare,1.0,Average,7.0,Cat_3,B
459733,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,A
466955,Male,Yes,57,No,Entertainment,0.0,Low,4.0,Cat_3,A
459778,Male,Yes,48,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
463532,Female,Yes,67,Yes,Artist,9.0,Low,3.0,Cat_6,B
460145,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_2,B
467391,Male,Yes,84,Yes,Lawyer,,Low,1.0,Cat_6,C
461349,Male,No,26,Yes,Doctor,0.0,Low,5.0,Cat_6,D
462059,Male,No,47,Yes,Artist,1.0,Low,1.0,Cat_6,C
461818,Female,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,C
459756,Female,Yes,56,No,Lawyer,1.0,High,4.0,Cat_4,B
459742,Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,C
466774,Male,Yes,78,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
466217,Male,No,27,Yes,Doctor,0.0,Low,2.0,Cat_6,C
465994,Male,No,32,No,Doctor,3.0,Low,3.0,Cat_7,D
459328,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,B
465551,Female,Yes,48,Yes,Artist,,Average,2.0,Cat_3,B
460761,Male,Yes,52,Yes,Entertainment,0.0,Average,6.0,Cat_4,C
460555,Male,Yes,46,Yes,Homemaker,6.0,Average,3.0,Cat_3,C
463402,Male,No,19,No,Healthcare,7.0,Low,4.0,Cat_4,D
459806,Female,Yes,50,No,Engineer,1.0,Average,4.0,Cat_6,B
459609,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_4,A
460332,Male,No,28,Yes,Healthcare,0.0,Low,5.0,Cat_6,D
459197,Female,Yes,39,Yes,,0.0,Average,2.0,Cat_6,A
461617,Male,No,45,Yes,Artist,0.0,Low,2.0,Cat_6,A
461857,Male,No,33,No,Entertainment,,Low,3.0,Cat_6,C
462456,Male,No,18,No,Healthcare,0.0,Low,8.0,Cat_6,D
462083,Male,No,19,No,Healthcare,1.0,Low,5.0,Cat_6,D
462074,Female,No,57,Yes,Artist,1.0,Low,1.0,Cat_6,B
464602,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0,Cat_1,D
459645,Male,Yes,43,Yes,Artist,,Average,2.0,Cat_6,B
460543,Male,Yes,80,No,Lawyer,7.0,Low,,Cat_3,C
467544,Male,Yes,56,No,Artist,0.0,Low,2.0,,C
459051,Male,Yes,66,Yes,Artist,,Average,2.0,Cat_6,C
466926,Male,No,20,No,Healthcare,0.0,Low,,Cat_6,D
463459,Male,Yes,73,Yes,Artist,5.0,High,3.0,Cat_6,C
466532,Female,No,19,No,Engineer,1.0,Low,4.0,Cat_6,D
461423,Male,No,28,Yes,Artist,0.0,Low,3.0,Cat_4,B
465054,Male,Yes,67,Yes,Executive,1.0,High,3.0,Cat_6,C
459048,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_6,D
465866,Male,Yes,35,Yes,Artist,7.0,Low,3.0,Cat_6,D
460733,Male,No,50,Yes,Marketing,3.0,Low,4.0,Cat_6,D
463043,Female,Yes,86,Yes,Lawyer,9.0,High,2.0,Cat_6,C
460260,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_2,D
463595,Female,No,32,No,Healthcare,1.0,Low,5.0,,C
467285,Male,Yes,53,No,Executive,,High,4.0,Cat_6,B
459839,Male,Yes,45,No,Engineer,1.0,Average,5.0,Cat_6,B
466001,Female,Yes,36,Yes,Entertainment,6.0,Low,2.0,Cat_6,B
459601,Female,No,23,No,Healthcare,,Low,2.0,Cat_7,D
463726,Female,No,33,No,Healthcare,1.0,Low,3.0,Cat_6,B
461863,Male,No,33,No,Doctor,2.0,Low,4.0,Cat_6,A
465849,Female,No,32,Yes,Doctor,5.0,Low,3.0,Cat_4,A
462328,Male,No,27,No,Engineer,0.0,Low,5.0,Cat_6,D
461483,Female,No,28,Yes,Doctor,1.0,Low,4.0,Cat_6,C
461076,Male,No,42,Yes,Entertainment,1.0,Low,8.0,Cat_3,A
467851,Male,No,33,No,Marketing,,Low,5.0,Cat_6,D
461031,Male,Yes,59,No,Executive,1.0,High,2.0,Cat_6,C
458985,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
465895,Female,Yes,31,No,Artist,7.0,Average,2.0,Cat_6,B
462726,Female,Yes,75,Yes,Homemaker,1.0,High,,Cat_6,B
464716,Male,Yes,43,Yes,Marketing,0.0,High,6.0,Cat_4,D
459789,Male,Yes,56,No,Artist,1.0,Average,2.0,Cat_6,C
466098,Male,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,A
460741,Male,Yes,58,Yes,Artist,1.0,Average,5.0,Cat_6,B
461678,Female,Yes,87,No,Lawyer,1.0,Low,1.0,Cat_6,A
463680,Female,No,39,No,Engineer,1.0,Low,3.0,Cat_3,A
465615,Male,Yes,61,Yes,Artist,3.0,Average,2.0,Cat_6,C
464083,Male,Yes,65,No,Lawyer,0.0,High,2.0,Cat_6,C
467751,Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_6,C
465178,Female,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,B
462763,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
466570,Female,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6,A
462891,Male,No,27,No,Healthcare,1.0,Low,3.0,Cat_6,C
459687,Male,Yes,50,No,Executive,,High,4.0,Cat_6,B
460532,Female,No,18,No,,0.0,Low,6.0,Cat_6,D
462553,Male,No,27,No,Artist,1.0,Low,1.0,Cat_6,B
461515,Male,Yes,26,No,Artist,0.0,Low,2.0,Cat_6,A
459696,Male,Yes,43,Yes,Engineer,0.0,Average,2.0,Cat_6,B
465603,Female,Yes,45,Yes,Homemaker,8.0,Low,,Cat_3,A
464290,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6,C
462178,Female,Yes,73,Yes,Lawyer,7.0,Low,2.0,Cat_6,A
461415,Male,No,48,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
460676,Female,Yes,51,Yes,Marketing,9.0,Average,1.0,Cat_3,A
466404,Female,No,40,Yes,Engineer,0.0,Low,1.0,Cat_6,A
461344,Male,Yes,43,No,Healthcare,6.0,High,2.0,Cat_7,B
467351,Male,Yes,41,No,Artist,8.0,Average,2.0,Cat_6,C
466066,Female,No,73,Yes,Artist,0.0,Low,1.0,Cat_6,C
464733,Female,Yes,31,No,Engineer,1.0,High,4.0,Cat_4,A
462495,Male,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,A
467122,Female,Yes,73,No,Lawyer,0.0,High,2.0,Cat_6,C
462711,Male,Yes,53,Yes,Artist,0.0,Average,5.0,Cat_6,C
466061,Female,No,41,,,2.0,Low,1.0,Cat_3,A
462935,Male,Yes,79,No,Entertainment,1.0,Low,1.0,,D
464078,Male,Yes,88,No,Lawyer,0.0,Low,,Cat_6,B
460572,Female,No,30,Yes,Engineer,0.0,Low,4.0,Cat_3,C
461750,Male,No,52,No,Artist,5.0,Low,1.0,Cat_6,B
464382,Female,Yes,55,Yes,Artist,1.0,Average,4.0,Cat_6,C
460466,Female,No,19,No,Healthcare,8.0,Low,,Cat_6,D
462875,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
466811,Male,No,22,No,Healthcare,0.0,Low,,Cat_4,D
459278,Male,Yes,65,No,Executive,,High,2.0,Cat_6,A
466995,Female,No,35,Yes,Artist,8.0,Low,,Cat_6,A
467622,Male,Yes,76,Yes,Lawyer,1.0,High,2.0,Cat_6,C
459726,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B
461933,Male,No,18,No,Doctor,0.0,Low,2.0,Cat_5,D
464930,Male,No,25,No,Marketing,0.0,Low,2.0,Cat_4,A
461320,Female,No,39,Yes,Artist,0.0,Low,3.0,Cat_6,B
466889,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6,C
459643,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_6,B
465319,Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_6,D
464647,Female,Yes,51,No,Doctor,1.0,High,1.0,Cat_4,D
463923,Female,No,20,No,Engineer,0.0,Low,4.0,Cat_6,D
460936,Male,Yes,70,Yes,Executive,1.0,High,5.0,Cat_3,B
462037,Female,Yes,61,No,Engineer,1.0,High,3.0,Cat_4,B
461564,Male,Yes,63,Yes,Executive,1.0,High,2.0,Cat_6,C
467086,Female,Yes,83,Yes,Lawyer,0.0,Low,3.0,Cat_6,A
466732,Female,Yes,48,Yes,Engineer,0.0,High,2.0,Cat_4,B
460924,Male,No,28,No,Doctor,1.0,Low,5.0,Cat_2,D
466251,Male,No,20,No,Healthcare,3.0,Low,4.0,Cat_4,D
460003,Male,No,49,Yes,Doctor,5.0,Low,1.0,Cat_6,D
464703,Male,Yes,40,No,Doctor,1.0,Average,5.0,Cat_4,A
467722,Male,No,32,Yes,Doctor,6.0,Low,5.0,Cat_6,D
466637,Male,Yes,48,Yes,Artist,1.0,High,5.0,Cat_2,C
463892,Male,No,38,Yes,Artist,9.0,Low,1.0,Cat_6,A
459586,Male,Yes,73,No,Executive,1.0,Low,,Cat_6,C
459597,Female,Yes,71,Yes,Artist,1.0,High,2.0,Cat_6,C
465213,Male,Yes,38,Yes,Entertainment,2.0,Average,2.0,Cat_6,B
461421,Male,Yes,37,Yes,Artist,,Average,3.0,Cat_6,B
464579,Female,No,29,No,Engineer,1.0,Low,4.0,Cat_6,D
461357,Male,No,28,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
461801,Female,No,27,No,Healthcare,0.0,Low,3.0,Cat_6,A
465025,Male,Yes,73,Yes,Executive,0.0,High,2.0,Cat_6,C
463688,Female,No,52,Yes,Doctor,1.0,Low,1.0,Cat_4,B
460190,Female,No,30,Yes,Entertainment,9.0,Low,3.0,Cat_6,D
463884,Female,No,26,No,Artist,1.0,Low,1.0,Cat_6,D
464795,Female,No,31,No,Engineer,1.0,Low,8.0,Cat_4,A
463904,Male,Yes,77,Yes,Executive,1.0,Low,1.0,Cat_6,D
465316,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_4,D
461710,Female,Yes,49,Yes,Doctor,1.0,Average,4.0,Cat_6,C
463533,Female,Yes,87,Yes,Artist,1.0,High,2.0,Cat_2,C
466594,Male,Yes,72,Yes,Executive,1.0,High,2.0,Cat_6,C
